Locality,RestaurantName,Address,Category,CostForTwo,Cuisines,Ratings,votes,Latitude,Longitude
Adarsh Nagar,Hyderabadi Dum Biryani,"Shop 114-116, Bagh Singh Ka Choraha, Frontier Colony, Adarsh Nagar, Jaipur",['Quick Bites'],₹600,"['Biryani', 'South Indian', 'North Indian', 'Chinese']",3.6,83,26.8992121,75.8280686
Adarsh Nagar,Durgadas Chaat Bhandar,"15/120, Dusra Chauraha, Baraf Khana Road, Adarsh Nagar, Jaipur",['Quick Bites'],₹150,['Street Food'],3.5,78,26.8973037,75.83510989999999
Adarsh Nagar,Brijwasi Faluda Kesar Kulfi,"15, Near Albert Hall, Masala Chowk, Ram Niwas Baag, Adarsh Nagar, Jaipur",['Dessert Parlor'],₹200,"['Ice Cream', 'Desserts', 'Beverages']",3.5,52,26.9104193,75.82069249999999
Adarsh Nagar,Cafe Coffee Day,"G-5, Pink Square Mall, Adarsh Nagar, Jaipur",['Café'],₹700,"['Cafe', 'Beverages', 'Sandwich', 'Fast Food', 'Desserts']",3.6,56,26.9031652,75.83661099999999
Adarsh Nagar,House On Fire,"18, Masala Chowk, Ram Niwas Baag, Near Albert Hall, Adarsh Nagar, Jaipur",['Food Court'],₹600,['North Indian'],3.4,50,26.9103733,75.82076789999999
Adarsh Nagar,Firdous Hotel & Restaurant,"Muslim Musafir Khana, Moti Doongri Road, Adarsh Nagar, Jaipur",['Quick Bites'],₹600,['Mughlai'],3.0,62,26.9115919,75.8237841
Adarsh Nagar,Rama Kishana Kalkatti Chat,"2, Masala Chowk, Ram Niwas Baag, Near Albert Hall, Adarsh Nagar, Jaipur",['Quick Bites'],₹200,['Street Food'],3.6,39,26.9103293,75.8201701
Adarsh Nagar,Noor-e-Elahi Chicken Center,"Moti Doongri Road, Adarsh Nagar, Jaipur",['Quick Bites'],₹250,['North Indian'],3.3,80,26.9271871,75.8088482
Adarsh Nagar,G-9 Ice Cream & Shakes,"21, Masala Chowk, Ram Niwas Baag, Near Albert Hall, Adarsh Nagar, Jaipur",['Food Court'],₹200,"['Ice Cream', 'Beverages']",3.4,46,26.9103084,75.82075379999999
Adarsh Nagar,Andewalaz,"19, Ram Niwas Baag, Near Albert Hall, Masala Chowk, Adarsh Nagar, Jaipur",['Food Court'],₹300,['Fast Food'],3.4,44,26.9103293,75.8201701
Adarsh Nagar,The Greasy Spoon,"A6, Fatehtiba Road, Near Jain Mandir, Adarsh Nagar, Jaipur",['Casual Dining'],₹600,"['North Indian', 'Italian', 'Chinese']",3.4,40,26.908263,75.824224
Adarsh Nagar,Chulha Choka,"Gangwal Park, JLN Marg, Near SMS Medical College, Adarsh Nagar, Jaipur",[],₹250,"['North Indian', 'Fast Food']",3.5,47,26.9047162,75.82016949999999
Adarsh Nagar,Pawana Rajasthani Vyanjan,"16, Masala Chowk, Ram Niwas Baag, Near Albert Hall, Adarsh Nagar, Jaipur",['Food Court'],₹200,['Rajasthani'],3.6,35,26.9104101,75.82072
Adarsh Nagar,Dakshin,"4th Floor, Pink Square Mall, Adarsh Nagar, Jaipur",['Food Court'],₹300,['South Indian'],3.4,30,26.9031798,75.836739
Adarsh Nagar,American Grill,"4th Floor, Pink Square Mall, Adarsh Nagar, Jaipur",['Food Court'],₹500,['Fast Food'],3.4,36,26.9031798,75.836739
Adarsh Nagar,Gopal Singh Patasi Bhandar,"3, Masala Chowk, Ram Niwas Baag, Near Albert Hall, Adarsh Nagar, Jaipur",['Food Court'],₹200,['Street Food'],3.2,40,26.91028,75.8204806
Adarsh Nagar,Somilal's Rawat Misthan Bhandar,"6, Masala Chowk, Ram Niwas Baag, Near Albert Hall, Adarsh Nagar, Jaipur","['Food Court', 'Sweet Shop']",₹200,"['Street Food', 'Mithai']",3.5,52,26.9103718,75.8204786
Adarsh Nagar,Prem Prakash Samosa,"12, Masala Chowk, Ram Niwas Baag, Near Albert Hall, Adarsh Nagar, Jaipur",['Quick Bites'],₹100,['Street Food'],3.1,47,26.9104331,75.8206123
Adarsh Nagar,Four Friend's Grill & Curries,"4th Floor, Pink Square Mall, Adarsh Nagar, Jaipur",['Food Court'],₹700,['North Indian'],3.5,41,26.9032739,75.8366477
Adarsh Nagar,Al-Habib Non Veg Take Away,"J-86, Ashok Chowk, Adarsh Nagar, Jaipur",[],₹350,"['Mughlai', 'North Indian']",3.4,35,26.9111805,75.82430409999999
Adarsh Nagar,Wonder Kitchen,"445-A, Acharya Kriplani Marg, Near RGV Public School, Adarsh Nagar, Jaipur",[],₹300,['North Indian'],3.5,32,26.904265,75.824711
Adarsh Nagar,Indian Ice Cream Faluda,"7, Near Albert Hall, Masala Chowk, Ram Niwas Baag, Adarsh Nagar, Jaipur",['Food Court'],₹200,"['Ice Cream', 'Desserts', 'Beverages']",3.3,27,26.9103084,75.82075379999999
Adarsh Nagar,Shri Jharkhand Nath Poha And Chat,"9, Masala Chowk, Ram Niwas Baag, Near Albert Hall, Adarsh Nagar, Jaipur",['Quick Bites'],₹250,['Street Food'],3.5,29,26.9104302,75.8205134
Adarsh Nagar,Karachi Bakery,"552, Acharya Kriplani Marg, Tiwari Ji Ka Bagh, Fateh Tibba, Adarsh Nagar, Jaipur",['Bakery'],₹450,['Bakery'],3.3,30,26.9045106,75.8255561
Adarsh Nagar,Punjabi Tadka,"4th Floor, Pink Square Mall, Adarsh Nagar, Jaipur",['Food Court'],₹550,['North Indian'],NEW,31,26.903315,75.8370463
Adarsh Nagar,Chat Ke Chatore,"4th Floor, Pink Square Mall, Adarsh Nagar, Jaipur",['Food Court'],₹150,['Street Food'],3.1,22,26.9031798,75.836739
Adarsh Nagar,Tamboora,"4th Floor, Pink Square Mall, Adarsh Nagar, Jaipur",['Food Court'],₹500,['Chinese'],2.6,19,26.9031798,75.836739
Adarsh Nagar,Sethani Ka Dhaba,"5, Masala Chowk, Ram Niwas Baag, Near Albert Hall, Adarsh Nagar, Jaipur",['Quick Bites'],₹300,"['Rajasthani', 'North Indian']",3.4,22,26.910326,75.8204937
Adarsh Nagar,Kitu’s Snack Bar,"59 & 60, Bees Dukan, Adarsh Nagar, Jaipur",['Quick Bites'],₹450,"['Fast Food', 'Beverages']",2.7,17,26.9007465,75.8236163
Adarsh Nagar,GT's Jaipuri Chatkara,"17, Masala Chowk, Ram Niwas Baag, Near Albert Hall, Adarsh Nagar, Jaipur",['Quick Bites'],₹300,"['South Indian', 'Street Food']",2.7,17,26.9103293,75.8201701
Adarsh Nagar,Delhi Chaat & Cafe,"11, Masala Chowk, Ram Niwas Baag, Near Albert Hall, Adarsh Nagar, Jaipur",['Quick Bites'],₹150,['Street Food'],3.1,13,26.9103293,75.8201701
Adarsh Nagar,The Masaalchi's Kitchen,"J-1, Jamnalal Bajaj Marg, C Scheme, Ashok Nagar, Adarsh Nagar, Jaipur",['Quick Bites'],₹500,"['Biryani', 'Mughlai']",3.2,18,26.9062058,75.79663579999999
Adarsh Nagar,Wah! Banna,"13, Masala Chowk, Ram Niwas Baag, Near Albert Hall, Adarsh Nagar, Jaipur",['Food Court'],₹300,['North Indian'],3.2,17,26.9103293,75.8201701
Adarsh Nagar,Muhammadi Take Away,"D 257, Near Muslim School, Moti Doonri Road, Kailashpuri, Adarsh Nagar, Jaipur",[],₹400,['North Indian'],2.9,No-Votes,26.912358,75.824265
Adarsh Nagar,Goyal Bakery,"Shop 24, Moti Dungri Road, Near Muslim School, Adarsh Nagar, Jaipur","['Bakery', 'Quick Bites']",₹250,"['Bakery', 'Fast Food']",3.3,22,26.9023842,75.82103579999999
Adarsh Nagar,Floats - The Bar,"Hotel Mango Ananta Express,Govind Marg, Adarsh Nagar, Jaipur","['Casual Dining', 'Bar']","₹1,000","['Finger Food', 'North Indian']",3.1,11,26.900124,75.833738
Adarsh Nagar,Sky Lounge,"Shop 263, Hotel Rockland, Frontier Colony, Adarsh Nagar, Jaipur","['Casual Dining', 'Bar']",₹800,"['North Indian', 'Chinese', 'Continental', 'Fast Food', 'Bar Food']",3.0,12,26.8985426,75.8318003
Adarsh Nagar,Garden Grill,"4th Floor, Pink Squre Mall, Adarsh Nagar, Jaipur",['Food Court'],₹350,"['Fast Food', 'Street Food', 'Beverages']",3.1,8,26.9031798,75.836739
Adarsh Nagar,Singh Saab Take Away,"J-86, Ashok Chowk, Near Bees Dukan, Adarsh Nagar, Jaipur.",[],₹500,['North Indian'],3.0,7,26.90536,75.8285829
Adarsh Nagar,The Brew Headquarters,"Ashok Marg, Panch Batti, C Scheme, Ashok Nagar, Adarsh Nagar, Jaipur",['Café'],₹500,"['Cafe', 'North Indian']",3.1,9,26.9151617,75.80185759999999
Adarsh Nagar,Swadesi Fast Food,"S-2, Anandpuri, Adarsh Nagar, Jaipur",[],₹250,['North Indian'],3.0,10,26.905453,75.824011
Adarsh Nagar,Jai Mata Di Fast Food Centre,"Opposite Ram Niwas Garden, Adarsh Nagar, Jaipur",[],₹150,['Street Food'],3.1,6,26.91694,75.83361
Adarsh Nagar,Shankar Mishthan Bhandar,"Shop 18-19, M D Road, Near Khabuja Mandi, Adarsh Nagar, Jaipur","['Sweet Shop', 'Quick Bites']",₹150,"['Mithai', 'Street Food']",3.0,11,26.908095,75.823123
Adarsh Nagar,Moonshadow,"Shop 263, Frontier Colony, Hotel Rockland, Adarsh Nagar, Jaipur",['Casual Dining'],₹550,"['North Indian', 'Chinese', 'Fast Food']",2.7,10,26.8985426,75.8318003
Adarsh Nagar,100 Feet Above Restro Bar- The Fern Residency,"A 13, Govind Marg, Janta Colony, Near Pink Square Mall, Adarsh Nagar, Jaipur",['Casual Dining'],"₹1,600","['North Indian', 'European']",2.8,9,26.9031798,75.836739
Adarsh Nagar,Krishna Cake & Bake,"3, Ashok Chowk, Adarsh Nagar, Jaipur",['Bakery'],₹300,"['Bakery', 'Fast Food']",-,11,26.9027795,75.82942729999999
Adarsh Nagar,Fire And Ice,"689, Frontier Colony, Near Baraf Khana, Adarsh Nagar, Jaipur",['Bar'],₹700,['Finger Food'],-,9,26.8999133,75.8319795
Adarsh Nagar,Infinity Zone Cafe,"20-B, Ravi Path, Janta Colony, Adarsh Nagar, Jaipur","['Beverage Shop', 'Quick Bites']",₹150,"['Beverages', 'Fast Food']",-,5,26.9056503,75.8353072
Adarsh Nagar,Shaan-e-Darbar,"MD Road, Adarsh Nagar, Jaipur",['Quick Bites'],₹300,['North Indian'],-,9,26.9114696,75.8244251
Adarsh Nagar,Cookies & Ice Cream,"Ground Floor, Pink Square Mall, Adarsh Nagar, Jaipur",['Dessert Parlor'],₹250,"['Ice Cream', 'Beverages']",NEW,4,26.903236,75.8366692
Adarsh Nagar,Northern Tadka,"4th Floor, Pink Square Mall, Adarsh Nagar, Jaipur",['Food Court'],₹350,['North Indian'],-,4,26.9034262,75.836894
Adarsh Nagar,Yo ! China,"4th Floor, Pink Square Mall, Adarsh Nagar, Jaipur",['Food Court'],₹500,['Chinese'],-,5,26.9031798,75.836739
Adarsh Nagar,Balaji Fast Food,"4th Floor, Pink Square Mall, Adarsh Nagar, Jaipur","['Food Court', 'Quick Bites']",₹100,['Street Food'],-,6,26.9032478,75.8366796
Adarsh Nagar,Rajasthan Palace Hotel,"3, Peelwa Garden, Moti Doongari Road, Adarsh Nagar, Jaipur",['Casual Dining'],₹600,"['Street Food', 'Chinese', 'Italian', 'North Indian', 'Beverages']",-,No-Votes,26.9009051,75.8211146
Adarsh Nagar,Fusion Tadka,"24, Shopping Centre, Janta Colony, Adarsh Nagar, Jaipur",['Quick Bites'],₹250,['Fast Food'],3.4,No-Votes,26.9017985,75.8258935
Adarsh Nagar,Hamza Biryani,"Moti Doongri Road, Bardia Colony, Fateh Tibba, Adarsh Nagar, Jaipur",[],₹300,['Biryani'],4.3,No-Votes,26.9101105,75.8239892
Adarsh Nagar,Cakes Hi Cakes,"24, Moti Dungri Road, Near Muslim School, Adarsh Nagar, Jaipur",['Bakery'],₹200,['Bakery'],4.0,No-Votes,26.9023842,75.82103579999999
Adarsh Nagar,Chandra Mahal Restaurant,"Opposite Police Station, Outside Sanganeri Gate, Moti Doongri Road, Adarsh Nagar, Jaipur",['Quick Bites'],₹250,['North Indian'],3.9,No-Votes,26.9143094,75.82481779999999
Adarsh Nagar,Smiley's Cafe,"4th Floor, Pink Square, Govind Marg, Adarsh Nagar, Jaipur",['Food Court'],₹500,"['Fast Food', 'Beverages']",3.9,No-Votes,26.9031798,75.836739
Adarsh Nagar,Happiness Station,"4th Floor, Pink Square, Govind Marg, Adarsh Nagar, Jaipur","['Dessert Parlor', 'Food Court']",₹300,"['Desserts', 'Ice Cream']",3.2,No-Votes,26.9031798,75.836739
Adarsh Nagar,Guru Kripa Vaishno Dhaba,"Sanganeri Gate, MD Road, Adarsh Nagar, Jaipur",['Dhaba'],₹200,['North Indian'],3.5,No-Votes,26.8989297,75.8333639
Adarsh Nagar,Bhaijaan Cafe,"MD Road, Near City Hospital, Adarsh Nagar, Jaipur",[],₹150,"['Fast Food', 'Beverages']",3.4,No-Votes,26.9053332,75.8220644
Ajmer Highway,C M Pack And Carry,"E-10, Nirman Nagar, Ajmer Highway, Jaipur",[],₹400,"['North Indian', 'Chinese', 'Fast Food', 'Burger', 'Sandwich']",3.8,8,26.886535,75.752854
Ajmer Highway,RJ 14,"132,133,151, Ajmera Garden, Main DCM Road, Opposite IndusInd Bank, Ajmer Road, Ajmer Highway, Jaipur",['Casual Dining'],"₹1,000","['North Indian', 'South Indian']",3.9,3694,26.895303,75.750557
Ajmer Highway,Sethi Tikka Kabab Curry,"Shop 27-28, NH-8 Ajmer Road, Ajmer Highway, Jaipur",['Casual Dining'],"₹1,000","['North Indian', 'Chinese', 'Mughlai']",3.0,569,26.8969589,75.7529258
Ajmer Highway,Hotel Highway King Restaurant,"Hotel Highway King, 7-9, Patel Nagar, Opposite Heerapura Power, Ajmer Highway, Jaipur",['Casual Dining'],₹650,"['North Indian', 'South Indian', 'Chinese', 'Fast Food', 'Street Food']",3.8,405,26.8856554,75.7314668
Ajmer Highway,Chokha Punjab,"Pink Pearl Hotel, 8th Mile, Ajmer Highway, Jaipur",['Casual Dining'],₹750,['North Indian'],3.5,164,26.8603036,75.66774509999999
Ajmer Highway,ARHAM,"145, Nirman Nagar, DCM, Near Elements Mall, Ajmer Highway, Jaipur","['Sweet Shop', 'Casual Dining']",₹500,"['Mithai', 'North Indian', 'Chinese', 'South Indian', 'Continental']",3.8,194,26.8936057,75.7471789
Ajmer Highway,Funday,"Shop 36, Neer Sagar Market, Near HDFC Bank, Bhankrota, Ajmer Highway, Jaipur",['Quick Bites'],₹250,['Fast Food'],3.8,142,26.8715638,75.6946683
Ajmer Highway,NH Ate,"1, Ajmer Road, Parswanath Colony, Rani Sati Nagar, Nirman Nagar, DCM, Opposite Asopa Hospital, Ajmer Highway, Jaipur",['Casual Dining'],₹800,"['North Indian', 'Chinese', 'Fast Food', 'Italian']",3.6,130,26.8919109,75.7436826
Ajmer Highway,Kanchan Kesari Village Resort,"Mahapura Mod, Ajmer Highway, Jaipur",['Casual Dining'],₹750,"['North Indian', 'Rajasthani']",3.4,118,26.8612538,75.6712015
Ajmer Highway,Kebabs & Curries Company,"Evolve Food Court, Mahindra World City, Mahapur, Ajmer Highway, Jaipur",['Casual Dining'],₹750,"['North Indian', 'Chinese']",2.9,93,26.8988138,75.738783
Ajmer Highway,Bits 'N' Bites,"Plot E-10, Nirman Nagar E, DCM, Main Ajmer Highway, Jaipur",[],₹300,"['Chinese', 'Fast Food']",3.5,55,26.886535,75.752854
Ajmer Highway,Cafe Terra,"Near Ashiana Umang, Mahindra FEZ Road, Mahapura, Near Ajmer Highway, Jaipur",['Quick Bites'],₹400,"['Chinese', 'Continental', 'North Indian', 'Beverages']",3.7,25,26.8249765,75.655593
Ajmer Highway,Burger Farm,"Evolve Food Court, Mahindra World City, Mahapur, Ajmer Highway, Jaipur",['Quick Bites'],₹400,"['Burger', 'Fast Food', 'Beverages']",3.8,72,26.9049257,75.7527727
Ajmer Highway,Hotel Amar Palace Restaurant,"Hotel Amar Palace, Karni Vihar, Near Heerapura, Ajmer Highway, Jaipur",['Casual Dining'],₹450,"['North Indian', 'Fast Food']",3.4,50,26.8848686,75.7309341
Ajmer Highway,Ronak Restaurant,"Shop 29, Gehlot Ka Banglow, Near Heera Petrol Pump, DCM, Ajmer Highway, Jaipur",['Quick Bites'],₹300,['North Indian'],3.3,66,26.8417645,75.6089722
Ajmer Highway,Burpy's,"Plot 89, Tagore Nagar, Ajmer Road, Ajmer Highway, Jaipur",['Quick Bites'],₹150,"['North Indian', 'Fast Food']",2.5,52,26.8916213,75.74201579999999
Ajmer Highway,The Factory,"R-32, Factory Corner, Narayan Vihar, Ajmer Highway, Jaipur",['Quick Bites'],₹200,"['Fast Food', 'Beverages']",3.7,65,26.8596938,75.72198449999999
Ajmer Highway,Lajwab Restaurant,"Opposite HP Petrol Pump, Bhankrota, Ajmer Highway, Jaipur",['Quick Bites'],₹300,['North Indian'],2.7,54,26.8729936,75.70401890000001
Ajmer Highway,The Royal's Bakery,"30 B, Near Sagar Market, Bhakrota, Jaipur","['Bakery', 'Quick Bites']",₹200,"['Bakery', 'Fast Food']",3.5,9,26.8716568,75.69425939999999
Ajmer Highway,Virasat-Hotel Shyam Paradise,"Hotel Shyam Paradise, Ajmer Road, DCM, Chitrakoot, Jaipur",['Casual Dining'],₹650,"['North Indian', 'Chinese']",3.1,32,26.895503,75.74986539999999
Ajmer Highway,Hotel Mini Mahal,"E 10, Nirman Nagar, Ajmer Highway, Jaipur",[],₹400,"['North Indian', 'Chinese']",3.4,25,26.8911897,75.74221
Ajmer Highway,Oven The Bakery - An Authentic Italian Cafe,"B-18, Panchsheel Colony, Ajmer Highway, Jaipur",['Bakery'],₹300,"['Bakery', 'Italian']",3.3,26,26.8530071,75.8049147
Ajmer Highway,Radiation Bar,"Pink Pearl Hotel & Funcity, NH 8, Jaipur Ajmer Expressway, Near Mahapura Mod, Bhankrota, Ajmer Highway, Jaipur",['Bar'],"₹1,500",['Finger Food'],3.0,16,26.860591,75.6686362
Ajmer Highway,Khamma Ghani Restaurant,"Shop 46, Mukundpura Road, Near Navrang Hospital, Bhankrota, Ajmer Highway, Jaipur",['Casual Dining'],₹250,"['North Indian', 'Rajasthani']",3.2,22,24.5854614,73.6811146
Ajmer Highway,M M Khan Hotel,"Plot E-10, Nirman Nagar -E, Dcm Main, Ajmer Highway, Jaipur",[],₹300,['North Indian'],3.3,26,26.8908793,75.7436192
Ajmer Highway,Domino's Pizza,"Manipal University, Ajmer Highway, Jaipur",['Quick Bites'],₹700,"['Pizza', 'Fast Food']",3.1,30,26.4653917,74.6376399
Ajmer Highway,My Bar - Hotel Shyam Paradise,"Hotel Shyam Paradise, Ajmer Road, DCM, Chitrakoot, Jaipur",['Bar'],"₹1,000","['Finger Food', 'North Indian', 'Chinese']",3.2,20,26.895503,75.74986539999999
Ajmer Highway,Sharma Pure Veg Dhaaba,"Neelkant Colony, Main Ajmer Road, Purani Chungi, Near Oriental Bank, Ajmer Highway, Jaipur",[],₹400,"['North Indian', 'Chinese', 'Beverages']",3.2,22,26.872545,75.758432
Ajmer Highway,Classic 7 Restaurant,"Plot 1, Vardhman Nagar, Main Ajmer Road, Near 200 ft Byepass Flyover, Ajmer Highway, Jaipur",['Casual Dining'],₹500,"['North Indian', 'Chinese']",3.2,18,26.8871174,75.7346649
Ajmer Highway,Kesar Da Dhaba,"E-10, Nirman Nagar, Ajmer Road, Ajmer Highway, Jaipur",[],₹300,['North Indian'],3.2,9,26.886535,75.752854
Ajmer Highway,Hotel Royal Celebration Inn,"Jaisinghpura Road, Near Siddhi Vinayak Marriage Garden, Bhankrota, Ajmer Highway, Jaipur",['Casual Dining'],₹500,"['North Indian', 'Chinese']",3.2,13,26.8665793,75.69393769999999
Ajmer Highway,Hotel Highway Pride,"Near Gvk Toll Plaza, Balmukandpura(Nada), Ajmer Road, Ajmer Highway, Jaipur",['Casual Dining'],₹600,"['North Indian', 'Chinese']",3.1,13,26.8417645,75.6089722
Ajmer Highway,Aapno Cafe,"104, Vikas Nagar, Ward 7, Heerapura Ajmeer Road, Ajmer Highway, Jaipur",['Quick Bites'],₹250,"['Beverages', 'Fast Food']",3.1,12,26.8927085,75.7295243
Ajmer Highway,Bua Ji Ki Rasoi,"Shop 25, Vidhut Nagar, Purani Chungi, Near Petrol Pump, Ajmer Highway, Jaipur",['Casual Dining'],₹700,"['North Indian', 'Chinese']",3.0,13,26.8934782,75.74669209999999
Ajmer Highway,Chatkara,"Near Kamla Nehru Nagar Fly Over, Ajmer Highway, Jaipur",['Quick Bites'],₹400,['North Indian'],2.9,16,26.8748253,75.7170737
Ajmer Highway,Khana Lababdar,"C-74, Near Narayan Vihar Police Station, Narayan Vihar, Near Ajmer Highway, Jaipur",['Quick Bites'],₹200,"['South Indian', 'North Indian', 'Chinese']",-,18,26.8648722,75.7203595
Ajmer Highway,Sejal Cakes N Bake,"Behind Kiran Palace Hotel, Ajmer Highway",[],₹150,"['Bakery', 'Desserts']",3.0,14,26.8912979,75.7413462
Ajmer Highway,Desi Firangi,"Kamla Nehru Nagar Road, Ward Number 18, Near Ajmer Highway, Jaipur",['Quick Bites'],₹350,"['North Indian', 'South Indian', 'Chinese']",2.7,16,26.8834612,75.7157094
Ajmer Highway,Kanha Kitchen Journey,"Plot 109/110, Modi Nagar, Nandan Apartment, Ajmer Highway, Jaipur",['Quick Bites'],₹300,['North Indian'],3.1,5,26.895658,75.757757
Ajmer Highway,Khana Khazana Mom Made Food,"SD-52, Shanti Nagar, Ajmer Road, Behind Civil Line Metro Station, Ajmer Highway, Jaipur",['Quick Bites'],₹400,['North Indian'],2.9,13,26.910005,75.779427
Ajmer Highway,The Dark Zone Cafe,"174, Heera Nagar A, Heerapura, Ward 19, Ajmer Highway, Jaipur",['Quick Bites'],₹250,['Fast Food'],3.0,8,26.8941692,75.73147949999999
Ajmer Highway,Yum Yum Chah,"A 204, Vidyut Nagar, Prince Road, Ajmer Highway, Jaipur",['Quick Bites'],₹300,"['Fast Food', 'North Indian', 'Beverages']",2.9,8,26.897644,75.744559
Ajmer Highway,Jypore Saffron Inn And Suites,"9, Green Avenue Nagar, Gopalpura Road, Ajmer Road Bypass, Ajmer Highway","['Casual Dining', 'Bar']","₹1,000","['South Indian', 'North Indian', 'Chinese', 'Italian', 'Fast Food']",2.9,14,26.8765252,75.7177906
Ajmer Highway,The Bamboos,"Shivam Resorts, NH 8, Ramchandrapura, Ajmer Highway, Jaipur",['Casual Dining'],₹900,"['North Indian', 'South Indian', 'Fast Food']",3.0,12,26.8539491,75.6512851
Ajmer Highway,Urban Tadka,"E-10, Nirman Nagar, Ajmer Road, Ajmer Highway, Jaipur",[],₹300,"['North Indian', 'Chinese', 'Fast Food', 'Momos', 'Street Food']",-,No-Votes,26.886535,75.752854
Ajmer Highway,The Sandwich Store,"Plot 2, Vijay Pushp Bhawan, Jai Shri Ram Colony, Shyam Nagar Moard, Ajmer Highway, Jaipur",['Quick Bites'],₹300,"['Sandwich', 'Fast Food']",2.9,8,26.8999653,75.76701709999999
Ajmer Highway,The Drunken House,"Hotel Highway King, 7 - 9, Patel Nagar, Opposite Heerapura Power, Ajmer Highway, Jaipur",['Bar'],₹500,"['Fast Food', 'Beverages']",3.1,8,26.8856554,75.7314668
